StockID,QuantitySum,SalesSum,ChargeBack,ChargeRatio,SalesperMin,QuantityperMin,Customer
84984A,19,88.35,0,0,0.06859472,0.014751553,4
84598,960,201.6,288,0.230769231,0.167302905,0.796680498,5
84600,41,311.95,1,0.023809524,0.27533098,0.036187114,14
84609,84,669,2,0.023255814,0.478883321,0.060128848,15
84616,8,239.6,3,0.272727273,0.227756654,0.007604563,6
84617,3,38.25,0,0,1.366071429,0.107142857,3
23331,1402,875.58,0,0,0.647618343,1.036982249,64
84620,2,11.9,0,0,0.021402878,0.003597122,1
23333,1911,2376.15,12,0.00624025,1.930259951,1.552396426,170
84629,19,145.05,1,0.05,0.107524092,0.014084507,10
84631,14,111.3,3,0.176470588,0.080071942,0.010071942,7
84632,5,299.75,1,0.166666667,0.547989031,0.009140768,5
35916C,54,45.9,0,0,0.250819672,0.295081967,5
84637,29,172.55,0,0,0.821666667,0.138095238,11
84638,19,132.05,0,0,1.57202381,0.226190476,11
17107D,166,423.3,0,0,1.848471616,0.72489083,41
90141E,3,14.85,0,0,0.026708633,0.005395683,1
47591B,38,62.7,0,0,0.05608229,0.033989267,9
84658,40,278,0,0,0.196050776,0.028208745,12
84804B,51,150.45,0,0,1.812650602,0.614457831,4
84665,85,505.75,20,0.19047619,1.224576271,0.205811138,14
84666,24,94.8,0,0,0.066949153,0.016949153,4
84508B,51,130.05,6,0.105263158,0.476373626,0.186813187,22
84674,182,414.5,4,0.021505376,10.62820513,4.666666667,30
84675,9,26.55,0,0,0.021104928,0.007154213,2
84251B,145,27.55,12,0.076433121,0.137064677,0.721393035,12
84678,135,222.05,3,0.02173913,0.167838246,0.102040816,11
84679,2,39.9,0,0,0.07176259,0.003597122,1
84683,187,147.35,0,0,0.104800853,0.133001422,6
84685,20,75,1,0.047619048,0.059856345,0.015961692,6
84686,49,66.39,0,0,0.327044335,0.24137931,7
84687,66,352.7,4,0.057142857,5.977966102,1.118644068,16
84688,21,89.25,13,0.382352941,0.072620016,0.017087063,7
84689,3,9.95,0,0,0.765384615,0.230769231,2
84691,242,174.5,0,0,0.126724764,0.175744372,2
84692,6596,2712.2,6,0.000908816,11.34811715,27.59832636,204
90103,8,20.4,0,0,0.38490566,0.150943396,2
23348,660,1330.46,20,0.029411765,1.076423948,0.533980583,95
85169B,201,191.49,0,0,1.418444444,1.488888889,17
84509C,78,273.3,0,0,11.8826087,3.391304348,20
90035A,4,43,0,0,0.200934579,0.018691589,1
90001B,4,17,0,0,0.014049587,0.003305785,2
90059B,3,4.95,6,0.666666667,0.003540773,0.002145923,3
84715,16,47.2,0,0,0.033192686,0.011251758,3
85160B,103,45.33,2,0.019047619,0.124876033,0.283746556,15
84723,41,97.95,0,0,0.176169065,0.073741007,5
84725,41,39.65,0,0,0.136724138,0.14137931,16
11001,1047,1677.35,185,0.150162338,5.481535948,3.421568627,43
84731,2,2.04,0,0,0.001490139,0.00146092,2
17084P,349,73.29,0,0,0.057663257,0.274586939,12
90019C,4,19.8,0,0,0.013983051,0.002824859,3
84744,108,135,0,0,0.369863014,0.295890411,17
47566B,866,6747.35,1424,0.621834061,95.03309859,12.1971831,192
84746,3,11.25,0,0,0.020233813,0.005395683,1
84748,28,105,0,0,26.25,7,7
84927D,43,35.58,2,0.044444444,0.187263158,0.226315789,9
84754,358,433.82,144,0.28685259,7.746785714,6.392857143,35
84755,15414,9462.58,65,0.004199238,26.21213296,42.69806094,316
90199A,8,50.8,0,0,0.039076923,0.006153846,3
48173C,1777,9739.7,4,0.002245929,41.44553191,7.561702128,104
84763,573,679.01,0,0,13.5802,11.46,39
90063A,11,93.5,0,0,0.081375109,0.009573542,7
84805B,2,7.5,0,0,0.013489209,0.003597122,1
84766,131,303.45,15,0.102739726,1.366891892,0.59009009,11
84773,3,8.85,0,0,0.015917266,0.005395683,1
84789,181,599.55,0,0,85.65,25.85714286,33
84792,726,3263.02,29,0.038410596,7.283526786,1.620535714,124
46776B,13,64.35,0,0,0.443793103,0.089655172,6
35645,4,17,0,0,0.012048193,0.002834869,2
35646,513,668.88,0,0,1.327142857,1.017857143,32
90184B,19,170.05,0,0,2.297972973,0.256756757,10
35648,786,753.18,25,0.030826141,8.462696629,8.831460674,38
84799,160,120.32,60,0.272727273,0.578461538,0.769230769,9
35647,13,16.25,0,0,0.012765122,0.010212097,2
35651,318,537.3,12,0.036363636,3.422292994,2.025477707,29
35649,16,51.82,0,0,0.039892225,0.012317167,5
35653,47,138.65,0,0,0.100325615,0.034008683,11
84596J,469,205.28,0,0,0.192029935,0.438727783,21
17028J,6,2.52,0,0,0.004532374,0.010791367,1
35650,1,4.95,0,0,0.008902878,0.001798561,1
23369,814,944.54,0,0,5.459768786,4.705202312,74
23368,2028,1315.8,6,0.002949853,0.979746835,1.510052122,132
16020C,6,5.1,0,0,0.044736842,0.052631579,1
84813,115,1057.47,1,0.00862069,7.607697842,0.827338129,17
85131D,103,98.09,0,0,1.089888889,1.144444444,4
17012E,59,52.05,0,0,0.287569061,0.325966851,3
84816,7,279.65,6,0.461538462,0.951190476,0.023809524,10
84817,719,582.54,21,0.028378378,25.32782609,31.26086957,42
84818,1329,1360.15,95,0.066713483,17.001875,16.6125,79
84819,592,754.56,1,0.001686341,0.546386676,0.428674873,43
84820,203,407.85,4,0.019323671,0.294902386,0.146782357,26
84821,895,407.47,0,0,3.286048387,7.217741935,33
23370,1272,1541.36,1,0.000785546,4.573768546,3.774480712,83
84823,112,890.4,0,0,0.689697909,0.086754454,25
84824,2,31.9,0,0,0.022802001,0.001429593,2
15058C,193,894.35,0,0,9.721195652,2.097826087,26
84826,13550,320.9,60,0.004408523,0.972424242,41.06060606,28
84827,440,148,0,0,0.515679443,1.533101045,10
84828,925,1151.32,0,0,5.785527638,4.648241206,81
23372,1244,1457.72,16,0.012698413,1.279824407,1.092186128,74
84832,2460,2049.66,12,0.004854369,32.53428571,39.04761905,128
90142D,9,44.55,0,0,0.031640625,0.006392045,3
84836,5659,6986.18,35,0.006146821,4.944217976,4.004953999,309
84839,-1,-5.55,1,inf,-0.009982014,-0.001798561,1
84840,1,8.5,2,0.666666667,0.05,0.005882353,4
84795C,2,15.9,0,0,0.028597122,0.003597122,1
84842,14,52.5,0,0,4.038461538,1.076923077,8
84843,156,834.6,1,0.006369427,0.626576577,0.117117117,35
84847,21,78.75,0,0,0.650826446,0.173553719,9
84854,5,24.75,0,0,0.044514388,0.008992806,1
90185B,4,17,9,0.692307692,0.012091038,0.00284495,3
37482P,489,220.95,0,0,4.70106383,10.40425532,30
35816P,78,29.64,0,0,0.846857143,2.228571429,2
84030E,1341,5443.41,3,0.002232143,14.2497644,3.510471204,190
84865,26,115.55,0,0,0.088679969,0.019953952,8
84879,34040,54499.76,48,0.00140812,100.3678821,62.68876611,667
84880,292,1826.05,9,0.029900332,38.04270833,6.083333333,50
84881,10,63.5,1,0.090909091,0.054042553,0.008510638,5
84882,34,127.5,0,0,0.461956522,0.123188406,12
82011B,41,139.35,0,0,0.947959184,0.278911565,11
79144B,108,42.96,0,0,0.030751611,0.077308518,14
90039D,14,52.5,0,0,1.117021277,0.29787234,2
23388,762,3042.3,0,0,2.306520091,0.577710387,107
90176C,2,15,0,0,0.026978417,0.003597122,1
84905,12,59.4,0,0,0.047826087,0.009661836,2
84906,27,96.65,1,0.035714286,0.068643466,0.019176136,9
84907,5,38.25,0,0,0.02827051,0.003695492,3
84661C,12,30.6,0,0,0.025268373,0.009909166,2
84915,199,281.95,0,0,0.201536812,0.14224446,8
84916,212,407.4,0,0,0.318530102,0.165754496,17
84917,170,400.5,0,0,0.288336933,0.122390209,13
84919,29,201.55,0,0,2.399404762,0.345238095,9
84920,70,262.5,0,0,0.203016241,0.054137664,22
84921,11,41.25,0,0,3.75,1,5
84922,7,29.75,0,0,0.023406766,0.005507474,4
51014L,1797,861.13,84,0.044657097,14.35216667,29.95,70
84929,2225,535.07,19,0.008467023,0.397230883,1.651818857,58
90060D,3,17.85,0,0,0.482432432,0.081081081,3
85071C,599,306.09,0,0,0.242351544,0.474267617,57
84944,506,920.7,58,0.102836879,5.71863354,3.142857143,62
84945,9489,7617.21,100,0.010428616,38.66604061,48.16751269,200
84946,15571,18176.03,319,0.020075519,74.79847737,64.0781893,406
84947,7678,8660.86,30,0.00389206,45.10864583,39.98958333,169
84949,4052,6257.8,247,0.057455222,17.57808989,11.38202247,160
84950,3273,1929.79,10,0.003045995,1.740117223,2.951307484,65
17012D,353,337.45,0,0,3.244711538,3.394230769,33
84806A,41,59.45,0,0,0.042955202,0.029624277,7
84969,290,1246.74,2,0.006849315,3.824355828,0.889570552,48
85188B,75,63.75,0,0,0.051122694,0.060144346,8
23401,293,1520.41,3,0.010135135,21.72014286,4.185714286,58
84974,40,398,0,0,0.34973638,0.035149385,26
84975,5,8.45,0,0,0.234722222,0.138888889,2
84976,473,397.77,14,0.028747433,1.295667752,1.540716612,25
84978,10606,12226.22,174,0.016141002,9.780976,8.4848,300
35610A,8,10,0,0,0.017985612,0.014388489,1
84558A,292,861.4,0,0,4.440206186,1.505154639,49
35832,-1,-2.95,1,inf,-0.005305755,-0.001798561,1
37444C,21,31.23,0,0,0.192777778,0.12962963,5
84987,2907,4048.23,15,0.00513347,61.33681818,44.04545455,201
84988,3925,5524.63,13,0.003301168,4.758509905,3.380706288,207
51020B,196,70.28,1,0.005076142,0.057891269,0.161449753,13
84991,17414,8465.02,150,0.008540196,46.00554348,94.64130435,410
84992,12737,6097.61,130,0.010103365,84.68902778,176.9027778,318
84990,2,1.1,0,0,0.000844854,0.001536098,2
47013C,31,4.06,12,0.279069767,0.01624,0.124,7
85131B,132,112.08,0,0,0.390522648,0.459930314,2
84963A,4,171.8,0,0,0.308992806,0.007194245,1
85006,55,57.25,0,0,0.261415525,0.251141553,9
85008,12,55.95,0,0,0.042131024,0.009036145,7
85015,2102,1573.22,0,0,16.38770833,21.89583333,99
85016,522,459,0,0,0.402985075,0.458296752,22
35004C,357,1712.05,36,0.091603053,6.02834507,1.257042254,28
85020,66,138.6,0,0,2.431578947,1.157894737,11
90081A,13,64.35,0,0,0.723033708,0.146067416,6
85030,15,29.25,0,0,0.021731055,0.011144131,6
85038,892,1759.66,0,0,1.664768212,0.843897824,70
90176D,6,45,1,0.142857143,0.296052632,0.039473684,4
85042,-3,-14.85,3,inf,-0.102413793,-0.020689655,2
85045,37,166.35,4,0.097560976,0.131190852,0.029179811,10
85047,0,0.8,3,1,0.00349345,0,4
85048,1190,8788.5,38,0.030944625,70.308,9.52,164
85053,1381,2766.75,28,0.01987225,7.49796748,3.742547425,149
85054,547,1224.91,4,0.007259528,3.851918239,1.720125786,66
85055,37,122.75,0,0,0.086079944,0.025946704,9
62096A,106,132.5,0,0,0.458477509,0.366782007,7
85059,280,741.21,8,0.027777778,0.531333333,0.200716846,62
85062,1349,2181.09,4,0.002956393,1.549069602,0.958096591,97
37444B,4,11.8,0,0,0.008885542,0.003012048,2
85064,203,856.75,2,0.009756098,0.661072531,0.156635802,21
85063,-3,-46.85,3,inf,-0.037540064,-0.002403846,2
85066,1540,18699.47,39,0.024699177,15.99612489,1.317365269,286
85067,7,126.65,0,0,1.688666667,0.093333333,5
85068,-1,-7.95,1,inf,-0.014298561,-0.001798561,1
35914,136,163.1,0,0,0.994512195,0.829268293,16
85065,-1,-12.75,1,inf,-0.022931655,-0.001798561,1
79026B,25,10.61,0,0,0.482272727,1.136363636,7
35920,67,83.75,0,0,0.078197946,0.062558357,11
35921,53,66.25,1,0.018518519,0.049662669,0.039730135,10
35922,28,138.6,0,0,0.121048035,0.024454148,10
35923,1240,621.96,1,0.000805802,18.29294118,36.47058824,29
35924,545,959.59,179,0.247237569,5.579011628,3.168604651,25
47016,2,4.2,0,0,0.007553957,0.003597122,1
85078,1746,376.5,0,0,0.280133929,1.299107143,46
75049L,6579,5885.35,228,0.033494932,4.127173913,4.613604488,69
85084,17,14.45,0,0,0.010380747,0.012212644,6
84875D,51,63.75,0,0,2.198275862,1.75862069,8
90214N,5,6.25,0,0,0.120192308,0.096153846,1
85087,39,116.41,1,0.025,0.576287129,0.193069307,7
85088,186,381.07,2,0.010638298,0.692854545,0.338181818,18
85089,14,41.3,0,0,0.02966954,0.010057471,5
35933,222,84.36,0,0,0.061174764,0.160986222,15
85092,27,40.05,0,0,0.404545455,0.272727273,2
85093,451,227.49,0,0,0.848843284,1.682835821,20
85094,500,122.56,0,0,1.67890411,6.849315068,28
85095,65,124.13,0,0,1.633289474,0.855263158,9
85096,19,71.25,0,0,0.058210784,0.015522876,9
47343A,159,145.17,0,0,3.088723404,3.382978723,13
85103,54,325.3,37,0.406593407,0.310400763,0.051526718,6
85104,179,476.13,3,0.016483516,0.340335954,0.127948535,11
35953,2767,1164.27,24,0.008599068,0.962206612,2.28677686,73
85106,530,918.06,0,0,0.64289916,0.371148459,9
84968C,90,1147.5,4,0.042553191,0.821991404,0.064469914,37
35954,1124,253.35,0,0,7.677272727,34.06060606,30
35957,462,127.8,96,0.172043011,0.097931034,0.354022989,7
35958,12,10.2,0,0,0.092727273,0.109090909,3
85111,1405,418.97,0,0,0.309889053,1.039201183,39
85107,195,435.33,0,0,9.069375,4.0625,20
35961,2624,2080.64,1,0.000380952,39.25735849,49.50943396,113
85109,12,10.2,0,0,0.018345324,0.021582734,1
23430,21,171.15,0,0,0.126777778,0.015555556,11
85116,664,639.8,30,0.043227666,0.456022808,0.473271561,30
35965,157,162.91,24,0.132596685,0.120763529,0.116382506,22
85118,129,119.49,13,0.091549296,0.466757813,0.50390625,5
35967,357,135.66,0,0,2.087076923,5.492307692,22
35968,145,52.76,0,0,0.651358025,1.790123457,14
35966,27,10.26,0,0,0.168196721,0.442622951,2
35970,4266,7018.3,61,0.014097527,20.82581602,12.65875371,261
35971,404,480.89,17,0.040380048,0.341056738,0.286524823,39
35972,96,120,0,0,0.086956522,0.069565217,14
85125,129,584.65,0,0,0.543860465,0.12,14
85126,-1,-6.75,1,inf,-0.012140288,-0.001798561,1
85127,80,396,0,0,0.281650071,0.056899004,17
84402B,61,48.19,0,0,0.126815789,0.160526316,3
85141,114,586.9,9,0.073170732,4.283941606,0.832116788,32
84809A,38,79.8,0,0,0.067171717,0.031986532,5
85144,222,586.6,0,0,0.442383107,0.167420814,38
85145,38,167.7,0,0,0.12358143,0.028002948,12
85146,43,147.85,0,0,0.10360897,0.030133146,8
90214D,15,18.75,0,0,0.016937669,0.013550136,3
85150,3794,8431.83,5,0.001316136,32.68151163,14.70542636,192
10124A,16,6.72,0,0,0.00470918,0.011212334,5
85152,7210,13669.16,74,0.010159253,66.35514563,35,262
16161U,4000,1656,25,0.00621118,1.261233816,3.046458492,104
85161,12,221.4,0,0,0.165470852,0.00896861,8
23440,19,39.52,0,0,0.035004429,0.016829052,3
21812,201,952.95,14,0.065116279,38.118,8.04,34
23441,20,8.4,0,0,0.033070866,0.078740157,2
85172,1216,510.72,80,0.061728395,0.361443737,0.860580326,34
85173,388,583.33,5,0.012722646,6.41021978,4.263736264,37
85174,491,1950.83,2,0.004056795,1.380629866,0.347487615,55
85175,5135,2044.22,82,0.015717846,33.51180328,84.18032787,85
85176,599,516.95,1,0.001666667,2.190466102,2.538135593,49
85177,771,595.65,1,0.001295337,15.27307692,19.76923077,39
85178,2051,2278.17,289,0.123504274,1.593125874,1.434265734,75
85187,324,515.4,0,0,0.361938202,0.22752809,53
44228,36,30.6,0,0,0.023042169,0.027108434,2
85189,9,7.65,0,0,0.035581395,0.041860465,2
44234,639,119.79,2,0.003120125,0.084299789,0.449683322,15
44235,535,198.78,0,0,0.139887403,0.376495426,9
85195,11,23.1,0,0,0.138323353,0.065868263,3
85197,33,69.3,0,0,0.218611987,0.104100946,18
85198,86,68.06,0,0,0.872564103,1.102564103,6
84801A,46,96.6,0,0,0.68028169,0.323943662,5
85200,183,228.75,0,0,0.179693637,0.14375491,24
44236,52,56.52,0,0,0.371842105,0.342105263,6
85202,300,126,0,0,0.087682672,0.208768267,34
85203,546,227.88,0,0,3.735737705,8.950819672,44
85204,1867,248.4,1,0.000535332,4.072131148,30.60655738,39
90152A,3,17.85,0,0,0.014211783,0.002388535,3
85208,161,298.74,0,0,0.234305882,0.12627451,22
35637A,166,363.7,0,0,12.12333333,5.533333333,23
85211,140,150.34,2,0.014084507,0.110219941,0.102639296,15
85212,2428,716.76,0,0,0.558224299,1.890965732,59
17084J,225,47.25,0,0,2.054347826,9.782608696,8
85214,103,169.95,0,0,0.128361027,0.077794562,36
85215,163,105.95,0,0,35.31666667,54.33333333,8
85216,55,35.75,0,0,0.53358209,0.820895522,6
85213,820,300.52,1,0.001218027,0.258623064,0.705679862,23
84706F,16,47.2,0,0,0.467326733,0.158415842,9
90141B,6,29.7,0,0,0.251694915,0.050847458,2
85224,3,6.3,0,0,0.011330935,0.005395683,1
44265,2,8.5,0,0,0.01528777,0.003597122,1
85225,1,1.25,0,0,0.002248201,0.001798561,1
85227,1268,1061.18,0,0,0.757985714,0.905714286,106
84750B,60,54.6,1,0.016393443,0.620454545,0.681818182,12
85034A,485,823.29,7,0.014227642,0.858488008,0.505735141,58
90195B,3,20.85,0,0,0.267307692,0.038461538,3
47344B,44,43.66,0,0,0.039835766,0.040145985,6
90120C,31,131.75,0,0,0.609953704,0.143518519,6
16206B,7,8.75,0,0,0.007154538,0.00572363,2
77079,1,2.12,0,0,0.00381295,0.001798561,1
84206A,24,4.56,0,0,0.003392857,0.017857143,3
23462,59,1132.05,16,0.213333333,13.47678571,0.702380952,41
90201D,46,135.7,0,0,1.268224299,0.429906542,9
85136C,30,238.5,0,0,0.172700941,0.021723389,18
44089C,24,10.08,0,0,0.0072,0.017142857,6
84732D,11,4.29,0,0,0.010238663,0.026252983,2
85130A,77,127.05,0,0,0.751775148,0.455621302,10
35909B,8,23.6,0,0,0.0170767,0.005788712,2
17109D,61,32.35,0,0,0.296788991,0.559633028,4
90177A,0,0,6,1,0,0,1
23474,247,205.01,0,0,1.627063492,1.96031746,23
51014C,2187,1069.05,206,0.086084413,17.8175,36.45,67
23475,242,200.86,0,0,0.143471429,0.172857143,23
90175C,9,80.55,0,0,0.372916667,0.041666667,6
85179A,113,172.93,0,0,11.52866667,7.533333333,13
84951B,307,297.11,0,0,1.179007937,1.218253968,22
35001G,130,477.08,0,0,0.347979577,0.094821298,20
85017C,50,27.02,0,0,0.12745283,0.235849057,10
84806B,272,384.8,0,0,0.284826055,0.201332346,17
35638A,38,82.1,0,0,0.059709091,0.027636364,5
90177E,0,0,6,1,0,0,1
90019A,18,89.1,0,0,0.234473684,0.047368421,8
85034B,816,1277.44,0,0,2.890135747,1.846153846,72
17090D,29,36.25,0,0,0.026911656,0.021529324,6
84597C,46,57.5,0,0,0.206834532,0.165467626,11
90177D,11,32.45,6,0.352941176,0.027086811,0.00918197,5
23498,507,691.95,0,0,2.835860656,2.077868852,41
85135A,15,119.25,0,0,0.406996587,0.051194539,6
47348A,97,50.31,0,0,0.163344156,0.314935065,11
72799E,187,551.65,6,0.031088083,0.55165,0.187,35
35610B,24,30,0,0,0.053956835,0.043165468,1
17084R,3960,745.2,0,0,5.322857143,28.28571429,16
90205C,6,9.9,0,0,0.007844691,0.004754358,3
90025A,2,7.5,0,0,1.5,0.4,2
84415A,12,15,0,0,0.067264574,0.053811659,2
15058A,143,1067.25,5,0.033783784,11.00257732,1.474226804,41
90040A,6,21,0,0,0.214285714,0.06122449,2
90214K,22,27.5,0,0,0.021964856,0.017571885,3
85188A,299,254.15,3,0.009933775,0.19824493,0.233229329,29
72760B,371,3533.23,2,0.00536193,12.80155797,1.344202899,102
85017B,935,481.35,12,0.012671595,1.910119048,3.71031746,65
84741C,60,117,0,0,0.082978723,0.042553191,14
84927A,45,53.46,1,0.02173913,0.03796875,0.031960227,12
22288,453,566.25,0,0,0.432251908,0.345801527,37
84251G,144,27.36,0,0,0.148695652,0.782608696,12
23525,547,1702.89,0,0,1.314972973,0.422393822,35
90038C,6,22.5,0,0,0.040467626,0.010791367,1
90001D,5,21.25,0,0,0.3125,0.073529412,3
35607B,96,18.24,0,0,0.01293617,0.068085106,7
90125E,1,2.1,0,0,0.003776978,0.001798561,1
85025C,307,476.35,1,0.003246753,0.332879106,0.21453529,28
84086B,14,41.3,1,0.066666667,1.720833333,0.583333333,2
85049H,439,513,0,0,0.36254417,0.31024735,58
23532,192,828.12,0,0,0.624524887,0.14479638,22
72800C,77,196.35,0,0,0.18030303,0.070707071,21
23536,587,3119.33,0,0,13.68127193,2.574561404,61
84508C,52,132.6,0,0,8.84,3.466666667,14
23537,97,441.75,0,0,0.325534267,0.071481209,19
23538,325,1268.97,0,0,8.4598,2.166666667,24
21910,36,59.4,0,0,1.8,1.090909091,8
84859C,82,174.44,0,0,0.138334655,0.065027756,16
23540,145,887.99,0,0,4.852404372,0.792349727,8
84597B,41,51.25,0,0,0.03957529,0.031660232,3
23544,159,983.13,0,0,54.61833333,8.833333333,15
85170D,347,476.82,5,0.014204545,68.11714286,49.57142857,30
84429A,45,132.75,0,0,0.124297753,0.042134831,13
79191B,128,108.8,12,0.085714286,0.083371648,0.098084291,20
35597D,46,17.48,0,0,0.049239437,0.129577465,2
23552,586,1135.36,0,0,4.54144,2.344,42
35095B,767,275.34,0,0,0.207803774,0.578867925,34
85180A,427,807.31,6,0.013856813,0.564947516,0.298810357,32
90196A,8,102,0,0,0.08044164,0.006309148,5
23560,47,135.83,0,0,0.582961373,0.201716738,10
79161A,2,5.9,0,0,0.280952381,0.095238095,2
23561,51,147.39,0,0,0.120416667,0.041666667,4
17091A,172,99.29,0,0,2.683513514,4.648648649,19
23562,34,98.26,0,0,0.488855721,0.169154229,12
47518F,827,113.64,0,0,0.091645161,0.666935484,19
85032D,618,459.7,12,0.019047619,0.350381098,0.471036585,58
90059A,0,0,6,1,0,0,1
84968B,2,25.5,0,0,2.55,0.2,2
23576,40,78,0,0,0.240740741,0.12345679,8
72803A,528,714,2,0.003773585,0.649090909,0.48,30
84249A,160,68.84,0,0,0.049489576,0.115025162,12
84968F,78,951.3,0,0,15.59508197,1.278688525,25
17136A,404,33.75,0,0,0.104166667,1.24691358,16
84798B,7,17.85,0,0,0.013192905,0.005173688,2
84924A,71,277.38,0,0,0.915445545,0.234323432,20
90214I,12,15,0,0,0.026978417,0.021582734,1
84913B,66,306.9,0,0,0.249512195,0.053658537,18
82613B,380,259.2,20,0.05,7.623529412,11.17647059,39
90003E,4,15,4,0.5,0.075757576,0.02020202,2
85136A,46,365.7,0,0,0.268305209,0.033749083,31
90182C,0,0,6,1,0,0,1
45013,3,8.85,0,0,0.006792018,0.002302379,2
90012B,12,35.4,0,0,4.425,1.5,2
85232D,169,802.95,3,0.01744186,0.649635922,0.136731392,43
72351A,1229,2374.26,0,0,59.3565,30.725,78
90038A,6,22.5,0,0,0.040467626,0.010791367,1
84660A,835,757.36,2,0.002389486,3.336387665,3.678414097,30
85186A,525,220.5,0,0,0.404587156,0.963302752,35
20678,4,6.6,0,0,0.011870504,0.007194245,1
90013C,11,41.25,0,0,0.034006595,0.009068425,4
72807A,331,1368.03,9,0.026470588,3.571879896,0.864229765,53
47341A,27,38.75,0,0,0.032453936,0.022613065,5
90026D,3,25.5,0,0,0.018558952,0.002183406,3
85194S,1069,417.01,29,0.026411658,1.702081633,4.363265306,47
85027L,65,150.75,5,0.071428571,0.112416107,0.04847129,17
90180B,2,19.9,0,0,0.014525547,0.001459854,2
90129F,15,44.25,0,0,0.278301887,0.094339623,4
84963B,3,149.85,0,0,0.269514388,0.005395683,1
20615,230,232.59,0,0,0.188179612,0.186084142,28
20616,133,122.03,0,0,0.09864996,0.107518189,18
20617,66,137.74,0,0,0.098245364,0.047075606,20
20618,67,135.78,0,0,2.662352941,1.31372549,19
20619,142,206.23,0,0,0.154943651,0.106686702,16
20622,163,240.18,0,0,0.170340426,0.115602837,24
35599B,137,363.45,0,0,1.244691781,0.469178082,18
85023C,-1,-2.55,1,inf,-0.004586331,-0.001798561,1
20652,149,193.51,0,0,3.225166667,2.483333333,26
20653,32,41.21,0,0,0.22155914,0.172043011,5
20654,104,125.44,0,0,0.334506667,0.277333333,21
20655,88,107.86,0,0,0.080193309,0.065427509,20
20657,61,76.39,0,0,0.063446844,0.050664452,20
20658,328,410,0,0,0.296456978,0.237165582,44
20659,90,129.72,0,0,3.088571429,2.142857143,17
20661,9,35.07,0,0,0.025139785,0.006451613,3
20662,11,40.97,0,0,0.148442029,0.039855072,4
20663,3,11.69,0,0,0.009154268,0.002349256,3
20664,6,17.7,0,0,0.057467532,0.019480519,3
20665,340,998.2,0,0,0.818867925,0.278917145,58
20666,4,11.8,0,0,0.00849532,0.00287977,4
20667,1,2.95,0,0,0.005305755,0.001798561,1
20668,11268,1252.32,0,0,3.278324607,29.4973822,104
