,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
17162,13037,16614,16947,16447,14896,0.18428981859887483,0.20862538814212514,0.17060628137113684,0.23093816946263132,0.20554034242523186
17163,13323,14496,17540,17564,18085,0.17332833341081919,0.18291236487333865,0.25741701143962104,0.1903624471504831,0.19597984312573802
17164,13027,18146,17426,13826,14256,0.2004042251239858,0.18991612940238806,0.21131315326668249,0.2085216469814334,0.18984484522551018
17166,17238,15700,17083,12648,12447,0.1641362763527623,0.1681141011658851,0.21169634896202683,0.25431968377879255,0.20173358974053324
17169,12897,15661,18074,17790,13960,0.19982798734618404,0.1809076049275131,0.16668625672971157,0.22292105956665084,0.2296570914299405
17173,17053,14567,18167,15569,14937,0.2356847122592488,0.22256594538138216,0.23522600312078595,0.08418110331205887,0.22234223592652422
17175,15186,18109,14898,18155,13050,0.1927040133598417,0.19771150605231264,0.19629965231089683,0.219143142018064,0.19414168625888495
17180,15204,17446,18146,16094,17147,0.2325830698396247,0.20376150596097717,0.1840573690186588,0.19315787431582393,0.1864401808649154
17181,15753,16405,13780,16027,16626,0.20152733074767237,0.20051193213810276,0.20134952403382683,0.20086674507545058,0.19574446800494733
17183,17540,17525,13314,18085,17786,0.19273675715587266,0.2131445375882914,0.17950380008000266,0.15825823425829497,0.2563566709175383
17186,13135,18118,14711,16401,16432,0.21509634081309126,0.19208437614273444,0.17762905935121828,0.20314654264198523,0.21204368105097066
17188,12721,17506,18213,17966,16581,0.2066461874683629,0.1936695648451983,0.209917599860397,0.20257507148545223,0.18719157634058944
17191,17158,16189,15820,16146,18119,0.20187953885637022,0.1802163589061067,0.19732849038802316,0.18559692766333238,0.23497868418616766
17193,12906,13895,16451,16171,16236,0.1615453388936495,0.16625111516183896,0.19809122321032768,0.313528935859376,0.16058338687480786
17198,13301,17361,15002,18114,17760,0.2827968491536113,0.15992130533626472,0.1678438136574147,0.21666149292125353,0.17277653893145573
17203,14555,17004,15351,14390,16086,0.26923248690002843,0.2500423560277914,0.16726698380601154,0.17306533063508797,0.14039284263108062
17211,13308,13722,13224,15358,16464,0.20393721557465988,0.19449943188842633,0.20218540938454538,0.20635431348042363,0.1930236296719446
17213,16881,13414,13082,12864,17187,0.21343708101163525,0.21286415357518246,0.19392056341600586,0.19643852214924498,0.18333967984793145
17218,17464,16719,17554,16803,16422,0.1918824267702825,0.23866912211876307,0.17844619709470388,0.2115384497258497,0.1794638042904008
17220,16722,15544,15366,12579,17365,0.20872065297071227,0.224813206950257,0.19190795551562226,0.19486121516809252,0.17969696939531596
17227,12424,16669,13621,16948,16488,0.19969584322476647,0.2015760673982155,0.19865955648497446,0.21023212846455783,0.1898364044274858
17228,17306,16805,15402,14649,15456,0.20048010961316687,0.19814758332597718,0.21748434883479628,0.18906788259827814,0.1948200756277815
17231,14536,13321,17115,14504,15793,0.21436174809975914,0.1915555440042398,0.17068234898098844,0.22507041200380254,0.19832994691120998
17235,13639,15063,16727,16171,14259,0.2030752304887943,0.20623798389365336,0.18567578573934046,0.22009457222478956,0.18491642765342234
17236,15164,16081,13171,14461,13956,0.19091583363435322,0.2063426019247662,0.2118700660525453,0.17748173727920805,0.21338976110912722
17238,17324,15544,12354,17083,12648,0.20749806682008926,0.16634944117459136,0.17099551729660853,0.2580943485227656,0.19706262618594536
17243,15044,17194,13764,13161,17850,0.2251136604236952,0.19961277327898458,0.18812552018793288,0.1961223982645886,0.19102564784479875
17255,16989,18010,13044,15124,15985,0.1886440969230834,0.21955339729480788,0.16219242739596199,0.19852763422196545,0.2310824441641812
17262,16323,16163,17923,14055,17723,0.210448909710494,0.1849176059744789,0.210448909710494,0.18385603185799781,0.21032854274653534
17272,13743,15179,15093,15429,16686,0.2231035176846999,0.1869032309372729,0.19130087413436606,0.21234498925602324,0.1863473879876379
17287,14959,13236,15983,15027,16923,0.20531074208423497,0.22069194646760035,0.1963501506100929,0.18855760120314882,0.18908955963492302
17288,17334,14082,14132,18095,16511,0.19280462907801638,0.2185931868910424,0.1805409865322191,0.1839408312478722,0.22412036625085
17289,17181,16027,16043,13752,15051,0.21393968455455434,0.19753788550762583,0.1956013657419187,0.2009176661931754,0.19200339800272576
17293,16457,13780,15753,16027,16626,0.20815585772835649,0.19914275955126004,0.1979917497400282,0.1973427533353661,0.1973668796449891
17295,15821,16688,14932,17144,16968,0.21924500165796537,0.15699951130545806,0.19134992931809133,0.2482515332934991,0.18415402442498605
17299,14549,13026,16377,18144,17414,0.19323457436975627,0.19127304078562768,0.20954088682896202,0.19527024419812217,0.2106812538175318
17302,14716,12455,12821,16752,17775,0.1665603210580537,0.17552706286586148,0.24170918667530972,0.1702573482396574,0.24594608116111763
17306,17874,15028,16681,17314,18116,0.199394698808588,0.21004735921236486,0.2046295291078391,0.1915669957219,0.19436141714930796
17314,16681,15028,17306,17874,18116,0.19241315333333042,0.20192597036078508,0.22080609426743583,0.18941208965665976,0.19544269238178888
17315,14898,15412,13784,18109,14064,0.19986588951313503,0.19578293781175865,0.20393658532457326,0.2010774573187005,0.1993371300318325
17317,13748,16671,13211,15070,17235,0.1976086350114682,0.19062959960002113,0.18759371712494274,0.258055029163384,0.1661130191001838
17323,15005,16745,12375,18283,14389,0.19472973359767226,0.20462405789085678,0.19902023294027424,0.19719425568333204,0.2044317198878647
17324,17083,12648,17238,12354,15700,0.24576075098206585,0.17835608139543307,0.1651445458002833,0.24395391459447358,0.16678470722774424
17329,17134,17869,14167,15895,14995,0.21712848631539236,0.11365026625912175,0.2513597388929617,0.30676550701500993,0.11109600151751423
17330,13516,14141,17427,17513,13390,0.09319856380254334,0.11425722219447958,0.24373624328257118,0.2683044987054698,0.280503472014936
17338,16705,14440,13161,13831,15482,0.194962036840001,0.216969007370363,0.2034647099433786,0.2009249560473441,0.18367928979891335
17340,15938,13001,13752,13894,13089,0.1965624452036226,0.20274471684428289,0.20062242367769464,0.20214950723570196,0.19792090703869797
17345,15107,14708,17440,14513,15299,0.22877462656698208,0.1909115642495972,0.19167241731203274,0.18898387066601183,0.19965752120537622
17346,16405,13780,16027,16626,15753,0.199356542840195,0.20035735494681445,0.2003885946471068,0.19953141704316435,0.2003660905227196
17348,17562,16205,14301,12364,13755,0.18295005027978653,0.23928389805842756,0.18294497857105155,0.213980901566556,0.18084017152417828
17351,14589,12823,13484,14970,14795,0.19050240804515464,0.285753612067732,0.1879629870971947,0.17877588357392443,0.15700510921599428
17360,17771,15053,17392,16657,17912,0.17983460141274074,0.2037268921639572,0.19999152741326057,0.18047058608860778,0.23597639292143374
17361,13132,17925,16210,12888,13750,0.1858141065501686,0.21004209769047363,0.20428467584868454,0.2031905753252751,0.19666854458539804
17364,17400,16511,14163,17288,16174,0.22013633701911048,0.18500147077648127,0.2046770147282193,0.18547222749248812,0.20471294998370093
17365,16205,17859,15366,14048,14800,0.20124699622079975,0.19730551625589024,0.18504848069874752,0.2146847205184811,0.20171428630608132
17368,17384,14145,12917,12974,15442,0.2557165628449731,0.2134979205903062,0.1833818857890684,0.16402174498658384,0.1833818857890684
17371,15689,17443,16152,14031,15460,0.13901636986234533,0.35442359131846546,0.15290684418514444,0.2428448994172372,0.11080829521680757
17372,14196,13809,14423,13258,14548,0.203370864942981,0.19761594821853581,0.21266881265942786,0.19325026990291164,0.19309410427614354
17373,18185,14241,12436,14005,16900,0.18436028922483855,0.1919074946366078,0.26148843046478254,0.17786864861643945,0.18437513705733166
17377,15028,17555,17894,17874,15898,0.1649726201031866,0.17616484704593063,0.22831024995192364,0.17762160015992723,0.2529306827390318
17381,16681,15695,17314,17306,13743,0.19881005363266432,0.1926204909770555,0.20655833879426802,0.21067097716358335,0.19134013943242878
17384,12917,12974,17368,15442,14145,0.2008265342960691,0.17962471294868132,0.18491478820466817,0.2008265342960691,0.23380743025451237
17389,17733,14428,17080,17739,17060,0.2256766319772084,0.19122652172571739,0.2025875180523872,0.18921254528988748,0.19129678295479952
17396,15206,17819,13059,15658,15304,0.19705443175096526,0.20333449955204796,0.1974962126423808,0.20646388264146825,0.19565097341313784
17402,12814,15611,12682,15669,12678,0.2543358388650952,0.24544187443655943,0.1844324375163893,0.19371119982739354,0.12207864935456245
17404,13743,16470,15429,15004,14082,0.23585877957283866,0.19228729441813994,0.21012001551925022,0.17967501447874615,0.18205889601102493
17410,13899,14962,17186,16583,12832,0.21882651980346546,0.1918289210184281,0.19138439491354478,0.20642792506870336,0.19153223919585835
17411,14790,12930,13941,17569,17248,0.19238545192497203,0.2324186389862429,0.18537147222764597,0.21571986793141398,0.17410456892972523
17412,16950,12583,12431,13590,12593,0.17915514662568763,0.2091128791609265,0.21844595184787216,0.19730135948832908,0.1959846628771846
17414,14549,17962,16377,13026,13082,0.20125593839877312,0.17357368977079018,0.22918569369124295,0.20180213907760555,0.1941825390615881
17416,14700,15240,15462,13709,12878,0.21161488868791078,0.17692166563250677,0.2140206998927617,0.18196333202697357,0.21547941375984725
17418,12720,17252,17752,12528,15174,0.10970420279725102,0.16818391089780838,0.42176223348541686,0.11557349493295135,0.18477615788657228
17419,16159,16081,18222,12854,16266,0.2057867051164589,0.21422826060496664,0.20186209223138027,0.1939058933565411,0.1842170486906532
17420,16180,12562,17353,13658,17669,0.21630309091352154,0.1984659235555374,0.19304114296876923,0.20030606808960805,0.1918837744725639
17422,12546,13439,14457,17962,14840,0.20097517345778948,0.19181413726547636,0.20205993983178788,0.191282227559245,0.21386852188570138
17423,13666,16774,16424,17268,16342,0.23833094473169708,0.22824068907818815,0.17386082418416896,0.18010737429080786,0.17946016771513795
17425,15075,16574,13247,18225,15469,0.19610310507542547,0.19453143733486072,0.2106704958152357,0.1988880247607055,0.1998069370137726
17428,17735,14646,13969,17139,17160,0.19290678047890442,0.18647750251433887,0.2271703397485557,0.20405384859798753,0.18939152866021353
17430,15083,15612,14624,17800,16402,0.18344393607349324,0.19339905849409048,0.20604335330301904,0.2315392152925781,0.1855744368368192
17434,17937,15980,14622,13899,15123,0.20249255840334487,0.22924398760653544,0.18485696377566432,0.19911020133809365,0.1842962888763618
17442,13418,12523,14387,17531,17159,0.17965714530561355,0.23506404601727726,0.17912825801889742,0.2235365045969783,0.18261404606123346
17447,16049,18119,13956,14121,16718,0.20270311018027842,0.20775057462627697,0.19620351944005035,0.19613358711647388,0.19720920863692046
17449,16923,16081,16266,15027,17267,0.18847508408318547,0.1868945683536132,0.18378349679738068,0.26465626023491984,0.17619059053090072
17450,12897,15661,14905,14733,17790,0.22316646843320012,0.18914808592704693,0.20187034510381618,0.1832539232047086,0.2025611773312282
17451,14898,18109,13784,15412,14064,0.202357940470311,0.2037757593137107,0.19792837513382544,0.19747585374288815,0.19846207133926475
17453,15658,15909,15885,15206,15813,0.2080520282368056,0.22094984919937094,0.19249802617361983,0.18960465460390613,0.18889544178629758
17459,14301,16205,12364,15254,14572,0.21435850234095072,0.2019316513523481,0.21859123755390314,0.18404294309757607,0.181075665655222
17462,12840,17031,12757,16351,16483,0.21068347884786445,0.22649834286318635,0.16447442694098555,0.20402800029767557,0.1943157510502881
17463,12497,13116,13823,17768,12891,0.21832943128340881,0.193493761147013,0.19924164697554872,0.19414594185156547,0.19478921874246397
17466,16180,17669,15067,13242,16647,0.19249615197670114,0.22191626867485054,0.18509516444772517,0.21903455014462359,0.18145786475609949
17469,17669,16523,16180,14709,18177,0.1968313293232903,0.2081535923423669,0.19890949350244314,0.19255121194679248,0.20355437288510717
17470,18272,12582,15241,13266,17719,0.18033177382733884,0.16848600668987818,0.1805746752554838,0.23557785113168178,0.23502969309561736
17481,16008,12851,12732,15440,13072,0.18660193951157464,0.17875365411515984,0.224767636773834,0.231242734596067,0.17863403500336447
17491,15244,18066,12500,17374,15691,0.1701822712972341,0.1726897135064146,0.26750663227171606,0.1955141707873138,0.19410721213732157
17509,16455,12355,13311,17242,17866,0.17973450540916092,0.22661412615425175,0.1818926077549649,0.19454154430081388,0.2172172163808086
17511,17581,16456,15078,12921,15719,0.21229034151679332,0.19582141566054487,0.19702751096244708,0.19804540278359267,0.19681532907662216
17512,13720,18183,14687,16475,14682,0.21829966234050238,0.18899495332379138,0.17550951737451304,0.18291671281626737,0.2342791541449256
17515,15643,15073,15841,16902,15407,0.19842799988713458,0.2491576411589884,0.1574190657178257,0.20438249696700023,0.19061279626905117
17516,16754,16464,15093,15358,13308,0.19862790157146298,0.19846894136250146,0.19694223392792456,0.19570324567121758,0.21025767746689333
17519,15738,12437,12599,13835,17877,0.233649994181826,0.19808597806037656,0.22539793035344374,0.17893534615199425,0.1639307512523594
17521,13321,16184,15164,15265,14461,0.20378248485260242,0.20086485038001237,0.2092958421137892,0.19692687057373842,0.18912995207985764
17527,17768,16023,13711,14442,17506,0.24584456978110947,0.18866116431718477,0.18294987064966772,0.18395712510547263,0.1985872701465654
17528,12453,14291,15867,14146,17771,0.20512681843878716,0.23630752910642608,0.18223585489032404,0.1940422720356058,0.1822875255288569
17530,18119,15574,16049,17978,17967,0.24683834892239986,0.18352367441210882,0.18202207669955442,0.1985616275568403,0.18905427240909667
17537,16065,17704,14868,13357,15683,0.20499604315417996,0.19273135781184725,0.17830537820231912,0.20629856452845677,0.21766865630319682
17540,18085,17525,17163,17496,14608,0.1652623268037291,0.2543745752354541,0.21353943083366123,0.1611115128552235,0.2057121542719321
17552,17404,14920,12754,13743,16470,0.198343022468621,0.19585116526759394,0.1846168390689404,0.2260496873924147,0.19513928580242992
17554,13487,16803,14483,17764,14508,0.1890270770443686,0.18339463580846369,0.2001202616391334,0.2147764244835564,0.2126816010244781
17555,15935,16261,14157,14379,17377,0.19746810177944352,0.1985692893491376,0.2094055620769002,0.1860106075272244,0.20854643926729435
17557,18024,17582,14689,15453,15578,0.20232334883874822,0.20918544191111926,0.18759524774147376,0.1999955519687575,0.20090040953990132
17562,16422,17464,16965,17596,14549,0.20297488793563803,0.21205204221905485,0.1985989729995836,0.19257702644244148,0.1937970704032821
17564,14496,17525,17789,17540,17163,0.1888216597965041,0.16394604277589697,0.17711749181908978,0.21779766599703734,0.2523171396114717
17567,16407,16011,15240,14700,14897,0.18012591313056078,0.22483343462915562,0.18643302608983336,0.19962433764867815,0.20898328850177197
17571,16401,18118,13135,16432,17186,0.19303608852350207,0.1970201685335059,0.2042809701119801,0.20138180271903183,0.2042809701119801
